asn,asn_name,asn_org,attacks,unique_ips,max_risk_score,risk_level,risk_reasons,tor_exit_ips,spamhaus_drop_hits,spamhaus_asndrop,bph_flag,bph_label,bph_confidence
AS213389,ASPODOLSK,Andrei Ogon,1,1,0,low,,0,0,False,False,,
AS213665,ParminCloud-IaaS,Info,1,1,0,low,,0,0,False,False,,
AS214397,,,1,1,0,low,,0,0,False,False,,
AS216129,,,1,1,0,low,,0,0,False,False,,
AS23028,,,1,1,0,low,,0,0,False,False,,
AS23314,ORLANDOTELCO,Summit Broadband,1,1,0,low,,0,0,False,False,,
AS25144,TELEKOM-SRPSKE-AS,Sladjana vasilic,1,1,0,low,,0,0,False,False,,
AS262344,,,1,1,0,low,,0,0,False,False,,
AS262685,,,1,1,0,low,,0,0,False,False,,
AS262785,,,1,1,0,low,,0,0,False,False,,
AS263238,263238,Eliana Vanessa Morocho Oña,1,1,0,low,,0,0,False,False,,
AS263864,ASN263864,VERO S.A,1,1,0,low,,0,0,False,False,,
AS263985,,,1,1,0,low,,0,0,False,False,,
AS263994,ASN263994,Fullnet Telecomunicações LTDA,1,1,0,low,,0,0,False,False,,
AS264022,ASN264022,REDE CONEXAONET,1,1,0,low,,0,0,False,False,,
AS264477,ASN264477,FLIX FIBRA,1,1,0,low,,0,0,False,False,,
AS264863,ASN264863,New Help Telecomunicaçoes Ltda-Me,1,1,0,low,,0,0,False,False,,
AS265086,ASN265086,Infinyt Alpha S.A,1,1,0,low,,0,0,False,False,,
AS265763,,,1,1,0,low,,0,0,False,False,,
AS266710,266710,Gimenez Pedro Santiago (Clorindaconectada),1,1,0,low,,0,0,False,False,,
AS266915,ASN266915,QUALITY TELECOMUNICAÇÃO,1,1,0,low,,0,0,False,False,,
AS267102,,,1,1,0,low,,0,0,False,False,,
AS267265,ASN267265,DINAMICA TELECOM LTDA,1,1,0,low,,0,0,False,False,,
AS267994,ASN267994,MAIS INTERNET COMERCIO SERVICOS E TELEC LTDA,1,1,0,low,,0,0,False,False,,
AS268296,ASN268296,BARRANET TELECOMUNICAÇÕES LTDA,1,1,0,low,,0,0,False,False,,
AS268494,ASN268494,TURBO NET TELECOMUNICAÇÃO LTDA ME,1,1,0,low,,0,0,False,False,,
AS268581,,,1,1,0,low,,0,0,False,False,,
AS268735,ASN268735,Eletrosat Telecom Ltda,1,1,0,low,,0,0,False,False,,
AS268873,ASN268873,Sindelar Serviços de Internet Ltda,1,1,0,low,,0,0,False,False,,
